"ano";"mes";"forma_de_apoio";"produto";"instrumento_financeiro";"inovacao";"porte_de_empresa";"regiao";"uf";"municipio";"municipio_codigo";"setor_cnae";"subsetor_cnae_agrupado";"setor_bndes";"subsetor_bndes";"desembolsos_reais"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA BNDES INVEST IMPACTO";"NÃO";"GRANDE";"NORTE";"PARA";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ADMINISTRAÇÃO PÚBLICA";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"50000000,0"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUL";"PARANA";"IBIPORA";4109807;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTOS ALIMENTÍCIOS";"INDUSTRIA";"ALIMENTO E BEBIDA";"50000000,0"
2026;1;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"MOGI MIRIM";3530805;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÁQUINAS E EQUIPAMENTOS";"INDUSTRIA";"MECÂNICA";"49999999,98"
2026;2;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUL";"PARANA";"CURITIBA";4106902;"INDÚSTRIA DE TRANSFORMAÇÃO";"MADEIRA";"INDUSTRIA";"OUTRAS";"49999999,96"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"SUL";"SANTA CATARINA";"ITAJAI";4208203;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"49999900,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"CENTRO OESTE";"MATO GROSSO DO SUL";"ANGELICA";5000856;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"49853200,0"
2026;1;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUL";"SANTA CATARINA";"SAUDADES";4217303;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"49595104,12"
2026;1;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"NORDESTE";"CEARA";"FORTALEZA";2304400;"INDÚSTRIA DE TRANSFORMAÇÃO";"MINERAL NÃO METÁLICO";"INDUSTRIA";"OUTRAS";"49593675,33"
2026;1;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUDESTE";"RIO DE JANEIRO";"RIO DE JANEIRO";3304557;"INDÚSTRIA EXTRATIVA";"INDÚSTRIA EXTRATIVA";"INDUSTRIA";"EXTRATIVA";"49496737,61"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"NORTE";"PARA";"BARCARENA";1501303;"INDÚSTRIA EXTRATIVA";"INDÚSTRIA EXTRATIVA";"INDUSTRIA";"EXTRATIVA";"49347283,88"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"NORTE";"AMAZONAS";"MANAUS";1302603;"COMÉRCIO E SERVIÇOS";"ATIV AUX TRANSPORTE E ENTREGA";"INFRAESTRUTURA";"ATV. AUX. TRANSPORTES";"49195608,33"
2026;1;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"MOGI-GUACU";3530706;"INDÚSTRIA DE TRANSFORMAÇÃO";"VEÍCULO, REBOQUE E CARROCERIA";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"49000000,0"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"47908108,59"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"NOVA LIMA";3144805;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"47527900,0"
2026;1;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"DIVERSOS";9999998;"INDÚSTRIA EXTRATIVA";"INDÚSTRIA EXTRATIVA";"INDUSTRIA";"EXTRATIVA";"46801604,65"
2026;3;"DIRETA";"BNDES MÁQUINAS E SERVIÇOS";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUL";"PARANA";"SAO JOSE DOS PINHAIS";4125506;"INDÚSTRIA DE TRANSFORMAÇÃO";"VEÍCULO, REBOQUE E CARROCERIA";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"46000000,0"
2026;1;"DIRETA";"BNDES FINEM";"MOBILIDADE – SISTEMA SOB TRILHOS OU BRTS";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"SAO PAULO";3550308;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"OUTROS TRANSPORTES";"43337084,67"
2026;1;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"MARILIA";3529005;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTOS ALIMENTÍCIOS";"INDUSTRIA";"ALIMENTO E BEBIDA";"43200000,0"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"BELO HORIZONTE";3106200;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"43000000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"RIBEIRAO PRETO";3543402;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"42699890,0"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"MÉDIA";"CENTRO OESTE";"MATO GROSSO";"TABAPORA";5107941;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"42466100,71"
2026;3;"DIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO - DEMAIS";"NÃO";"GRANDE";"SUL";"PARANA";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ÁGUA, ESGOTO E LIXO";"INFRAESTRUTURA";"SERV. UTILIDADE PÚBLICA";"42040889,88"
2026;1;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"NORDESTE";"PERNAMBUCO";"CABO DE SANTO AGOSTINHO";2602902;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000000,0"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"PEQUENA";"SUDESTE";"RIO DE JANEIRO";"CAMPOS DOS GOYTACAZES";3301009;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"NORDESTE";"PERNAMBUCO";"GOIANA";2606200;"INDÚSTRIA DE TRANSFORMAÇÃO";"TÊXTIL";"INDUSTRIA";"TÊXTIL E VESTUÁRIO";"40000000,0"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"CENTRO OESTE";"GOIAS";"CHAPADAO DO CEU";5205471;"INDÚSTRIA DE TRANSFORMAÇÃO";"COQUE, PETRÓLEO E COMBUSTÍVEL";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"40000000,0"
2026;2;"DIRETA";"BNDES FINEM";"ENERGIA – GERAÇÃO DE ENERGIA SOLAR";"NÃO";"GRANDE";"CENTRO OESTE";"MATO GROSSO DO SUL";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"39082195,09"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"BELO HORIZONTE";3106200;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"38804000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"CENTRO OESTE";"MATO GROSSO";"RONDONOPOLIS";5107602;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"38745000,0"
2026;3;"DIRETA";"BNDES FINEM";"SANEAMENTO";"NÃO";"GRANDE";"SUL";"PARANA";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ÁGUA, ESGOTO E LIXO";"INFRAESTRUTURA";"SERV. UTILIDADE PÚBLICA";"37788729,36"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"JULIO DE CASTILHOS";4311205;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"36338627,67"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"CENTRO OESTE";"MATO GROSSO";"RONDONOPOLIS";5107602;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"36069900,0"
2026;1;"DIRETA";"BNDES FINEM";"FUNDO DA MARINHA MERCANTE";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"GUARUJA";3518701;"COMÉRCIO E SERVIÇOS";"TRANSPORTE AQUAVIÁRIO";"INFRAESTRUTURA";"OUTROS TRANSPORTES";"35913668,16"
2026;1;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"MÉDIA";"NORDESTE";"CEARA";"FORTALEZA";2304400;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"34353822,17"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"CONTAGEM";3118601;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"34314600,0"
2026;1;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"RIO DE JANEIRO";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"34171998,0"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"GRANDE";"SUL";"PARANA";"SAO JOSE DOS PINHAIS";4125506;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"33932000,0"
2026;1;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"MÉDIA";"NORDESTE";"PERNAMBUCO";"IGARASSU";2606804;"INDÚSTRIA DE TRANSFORMAÇÃO";"QUÍMICA";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"32400000,0"
2026;3;"DIRETA";"BNDES NÃO REEMBOLSÁVEL";"FUNTEC";"SIM";"GRANDE";"CENTRO OESTE";"DISTRITO FEDERAL";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"EDUCAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"32368419,54"
2026;3;"DIRETA";"BNDES NÃO REEMBOLSÁVEL";"FUNDO AMAZÔNIA";"NÃO";"MÉDIA";"NORTE";"PARA";"DIVERSOS";9999998;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"32368013,2"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"RIO DE JANEIRO";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"32172162,89"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"SAO PAULO";3550308;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"32075444,4"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"CENTRO OESTE";"GOIAS";"APARECIDA DE GOIANIA";5201405;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÁQ, APARELHO ELETRICO";"INDUSTRIA";"MECÂNICA";"31875866,36"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"SUDESTE";"MINAS GERAIS";"UBERABA";3170107;"INDÚSTRIA DE TRANSFORMAÇÃO";"COQUE, PETRÓLEO E COMBUSTÍVEL";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"31049000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"SUDESTE";"SAO PAULO";"SAO MANUEL";3550100;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTOS ALIMENTÍCIOS";"INDUSTRIA";"ALIMENTO E BEBIDA";"31020000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"PARAGUACU";3147204;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"31000000,0"
2026;1;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"NORDESTE";"BAHIA";"CONCEICAO DO JACUIPE";2908507;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÁQ, APARELHO ELETRICO";"INDUSTRIA";"MECÂNICA";"31000000,0"
2026;3;"DIRETA";"BNDES FINEM";"MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA ESTADUAL, DISTRITAL E MUNICIPAL";"NÃO";"GRANDE";"NORDESTE";"CEARA";"FORTALEZA";2304400;"COMÉRCIO E SERVIÇOS";"ADMINISTRAÇÃO PÚBLICA";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"30950401,76"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"OSASCO";3534401;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"30600000,0"
2026;1;"DIRETA";"BNDES FINEM";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"SUDESTE";"SAO PAULO";"ATIBAIA";3504107;"INDÚSTRIA DE TRANSFORMAÇÃO";"FARMOQUÍMICO, FARMACÊUTICO";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"30000000,0"
2026;3;"DIRETA";"BNDES FINEM";"FUNDO FSA";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"VARGEM GRANDE PAULISTA";3556453;"COMÉRCIO E SERVIÇOS";"INFORMAÇÃO E COMUNICAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"30000000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"CENTRO OESTE";"MATO GROSSO";"VARZEA GRANDE";5108402;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"30000000,0"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"NORTE";"AMAZONAS";"DIVERSOS";9999998;"INDÚSTRIA DE TRANSFORMAÇÃO";"EQUIP INFO, ELETRONICO, ÓTICO";"INDUSTRIA";"MECÂNICA";"30000000,0"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"PIRACICABA";3538709;"INDÚSTRIA DE TRANSFORMAÇÃO";"METALURGIA";"INDUSTRIA";"METALURGIA E PRODUTOS";"30000000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAP-AGRO";"NÃO";"GRANDE";"SUL";"PARANA";"CAFELANDIA";4103453;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"30000000,0"
2026;1;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"SAO JOSE DO RIO PRETO";3549805;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"30000000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"BOA ESPERANCA";3107109;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTOS ALIMENTÍCIOS";"INDUSTRIA";"ALIMENTO E BEBIDA";"30000000,0"
2026;3;"DIRETA";"BNDES MÁQUINAS E SERVIÇOS";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"CRAVINHOS";3513108;"INDÚSTRIA DE TRANSFORMAÇÃO";"FARMOQUÍMICO, FARMACÊUTICO";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"29992043,82"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"JUNDIAI";3525904;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"29864999,86"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"IPATINGA";3131307;"INDÚSTRIA DE TRANSFORMAÇÃO";"METALURGIA";"INDUSTRIA";"METALURGIA E PRODUTOS";"29561906,43"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"MINAS GERAIS";"LIMEIRA DO OESTE";3138625;"INDÚSTRIA DE TRANSFORMAÇÃO";"COQUE, PETRÓLEO E COMBUSTÍVEL";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"29300048,57"
2026;2;"DIRETA";"BNDES MERCADO DE CAPITAIS";"MERCADO DE CAPITAIS";"NÃO";"GRANDE";"SUDESTE";"RIO DE JANEIRO";"RIO DE JANEIRO";3304557;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"29184232,51"
2026;3;"DIRETA";"BNDES FINEM";"ENERGIA – GERAÇÃO DE ENERGIA SOLAR";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"29159186,66"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"MÉDIA";"SUL";"PARANA";"CURITIBA";4106902;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"28552726,62"
2026;2;"DIRETA";"BNDES FINEM";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"GRANDE";"SUL";"SANTA CATARINA";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"28160000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"INOVAGRO";"NÃO";"PEQUENA";"SUL";"PARANA";"NOVA ESPERANCA DO SUDOESTE";4116950;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"27995875,0"
2026;3;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"NORDESTE";"CEARA";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"27722268,91"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"MÉDIA";"SUL";"RIO GRANDE DO SUL";"SAO LOURENCO DO SUL";4318804;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"27247249,32"
2026;2;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"CUBATAO";3513504;"INDÚSTRIA DE TRANSFORMAÇÃO";"QUÍMICA";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"27145019,0"
2026;3;"DIRETA";"BNDES FINEM";"BNDES EMERGENCIAL – RIO GRANDE DO SUL";"NÃO";"GRANDE";"SUL";"RIO GRANDE DO SUL";"RIO GRANDE";4315602;"INDÚSTRIA DE TRANSFORMAÇÃO";"QUÍMICA";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"26987340,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"LIMEIRA";3526902;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"26768410,0"
2026;2;"DIRETA";"BNDES FINEM";"PROGRAMA FUNDO CLIMA";"NÃO";"MICRO";"NORDESTE";"BAHIA";"DIVERSOS";9999998;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"26000000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"MÉDIA";"CENTRO OESTE";"MATO GROSSO DO SUL";"CAMPO GRANDE";5002704;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"25727821,04"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"ITUPEVA";3524006;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"25722250,0"
2026;3;"DIRETA";"BNDES FINEM";"INOVAÇÃO";"SIM";"GRANDE";"SUL";"RIO GRANDE DO SUL";"PASSO FUNDO";4314100;"INDÚSTRIA DE TRANSFORMAÇÃO";"COQUE, PETRÓLEO E COMBUSTÍVEL";"INDUSTRIA";"QUÍMICA E PETROQUÍMICA";"25675019,01"
2026;2;"DIRETA";"BNDES FINEM";"FUNDO DA MARINHA MERCANTE";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"GUARUJA";3518701;"COMÉRCIO E SERVIÇOS";"TRANSPORTE AQUAVIÁRIO";"INFRAESTRUTURA";"OUTROS TRANSPORTES";"25181801,41"
2026;1;"DIRETA";"BNDES FINEM";"ENERGIA – GERAÇÃO DE ENERGIA SOLAR";"NÃO";"MÉDIA";"NORDESTE";"BAHIA";"DIVERSOS";9999998;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"25127269,1"
2026;2;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"RIO DE JANEIRO";"PINHEIRAL";3303955;"INDÚSTRIA DE TRANSFORMAÇÃO";"METALURGIA";"INDUSTRIA";"METALURGIA E PRODUTOS";"25000000,0"
2026;2;"INDIRETA";"BNDES-EXIM";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUL";"SANTA CATARINA";"BRUSQUE";4202909;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTO DE METAL";"INDUSTRIA";"METALURGIA E PRODUTOS";"25000000,0"
2026;2;"DIRETA";"BNDES FINEM";"PROGRAMA PARA CONSTRUÇÃO E AMPLIAÇÃO DE ARMAZÉNS - PCA";"NÃO";"GRANDE";"SUL";"PARANA";"PATO BRANCO";4118501;"COMÉRCIO E SERVIÇOS";"ATIV AUX TRANSPORTE E ENTREGA";"INFRAESTRUTURA";"ATV. AUX. TRANSPORTES";"25000000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"RIO DAS PEDRAS";3544004;"INDÚSTRIA DE TRANSFORMAÇÃO";"VEÍCULO, REBOQUE E CARROCERIA";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"25000000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA BNDES BRASIL SOBERANO";"NÃO";"GRANDE";"SUDESTE";"SAO PAULO";"FRANCA";3516200;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"25000000,0"
